Дата,Регион,Население,Активных объявлений о продаже,"Активных объявлений, вторичка","Активных объявлений, новостройки","Средняя стоимость м², вторичка","Средняя стоимость м², новостройки","Средний срок экспозиции, вторичка"
2023-06-01,Чувашская Республика,732878,7776.0,3779.0,1388.0,86731.52158725723,93458.33333333333,74.66998540806054
2023-06-01,Забайкальский Край,502630,7688.0,4381.0,1024.0,109022.55639097745,149558.99227666005,63.849295400566625
2023-06-01,Республика Коми,587250,7161.0,3871.0,353.0,75857.02118598956,95483.87096774194,79.99242121759242
2023-06-01,Курганская Область,504832,6610.0,2228.0,1332.0,62815.12605042017,61750.672890783346,59.54706165680663
2023-06-01,Орловская Область,436548,6522.0,2623.0,1424.0,75495.0495049505,81452.58064516129,65.301705029578
2023-06-01,Кировская Область,803988,6017.0,2901.0,1167.0,81500.0,89666.66666666667,54.02523684480522
2023-06-01,Республика Марий Эл,337566,5736.0,2814.0,1109.0,70216.30172046067,68000.0,50.78625596438502
2023-06-01,Тамбовская Область,557380,5663.0,3144.0,244.0,78442.8525508564,75144.85817672464,63.03026399356674
2023-06-01,Курская Область,639228,5396.0,2832.0,885.0,75000.0,84706.3492063492,58.76728003252477
2023-06-01,Новгородская Область,392919,5054.0,1491.0,305.0,74193.54838709677,90892.72580925732,56.32893844699942
2023-06-01,Республика Северная Осетия - Алания,437686,4862.0,3192.0,54.0,66666.66666666667,70000.0,50.1626705659244
2023-06-01,Псковская Область,417337,4836.0,1417.0,1688.0,69216.67561281088,69449.69919547107,71.82924104664748
2023-06-01,Республика Тыва,148358,4685.0,1865.0,81.0,134950.98039215687,129500.0,36.96996286844161
2023-06-01,Республика Мордовия,423162,4473.0,2011.0,1253.0,71721.8137254902,75120.34002061983,60.7956518912346
2023-06-01,Кабардино-Балкарская Республика,453139,4228.0,2920.0,,72147.14714714715,,56.81232682197839
2023-06-01,Республика Алтай,62861,3765.0,451.0,14.0,121635.55307885204,,79.75818089216682
2023-06-01,Республика Карелия,461463,3594.0,1450.0,443.0,90739.46806638711,120046.20355388384,47.18521296800633
2023-06-01,Республика Дагестан,1183905,3495.0,2521.0,84.0,94444.44444444444,,38.541646585852256
2023-06-01,Ямало-Ненецкий Автономный округ,407821,3492.0,2336.0,347.0,137724.5508982036,,51.60479699895611
2023-06-01,Мурманская Область,664906,2228.0,1826.0,99.0,77731.0924369748,,57.11792954027488
2023-06-01,Республика Калмыкия,127616,1857.0,932.0,13.0,68807.31651376147,76002.41423125794,65.06208256584542
2023-06-01,Камчатский Край,241979,1504.0,842.0,,132134.15886616393,,64.48325228786
2023-06-01,Чеченская Республика,457184,1461.0,981.0,,71960.29776674938,,65.72142442072436
2023-06-01,Карачаево-Черкесская Республика,184986,1382.0,633.0,,92953.2486058877,,56.56194424649684
2023-06-01,Еврейская Автономная область,84798,955.0,314.0,,68510.5347333287,,66.13875301172898
2023-06-01,Республика Ингушетия,158019,542.0,258.0,,53648.0686695279,,89.51950860525174
2023-06-01,Магаданская Область,101790,503.0,405.0,,118290.25844930418,,59.723422556796315
2023-06-01,Чукотский Автономный округ,22718,104.0,94.0,,120000.0,,55.60179753170139
2023-06-01,Ненецкий Автономный округ,21296,59.0,44.0,,99074.07407407407,,43.97279124538888
2023-07-01,Краснодарский Край,2617631,258557.0,86571.0,58791.0,124895.1381867206,138500.0,79.79519359916667
2023-07-01,Московская Область,4689685,110043.0,39804.0,30978.0,157480.3149606299,184892.21886653794,88.96603742397772
2023-07-01,Москва,11764783,109764.0,36039.0,55757.0,281893.00411522633,349028.49035117665,85.0146647507985
2023-07-01,Санкт-Петербург,5418837,86699.0,39546.0,38054.0,186943.62017804154,231655.14292651688,87.31865191789063
2023-07-01,Тюменская Область,813174,84846.0,30191.0,16270.0,106952.69760422561,113142.38083149685,98.8352760274848
2023-07-01,Ростовская Область,2826435,83510.0,36438.0,17976.0,98738.17034700315,110333.33333333333,47.26187877271714
2023-07-01,Свердловская Область,3507094,62032.0,19214.0,23068.0,94027.9542566709,126892.39772751904,68.26554353890923
2023-07-01,Ленинградская Область,974279,60531.0,15085.0,21558.0,136250.0,147214.4380254474,86.12385467626133
2023-07-01,Республика Башкортостан,2419424,54891.0,19246.0,9380.0,77186.9639794168,131500.0,66.39538452260405
2023-07-01,Республика Татарстан,2763196,48216.0,16111.0,12824.0,104527.05627705628,149177.39384796072,69.84766325113944
2023-07-01,Ставропольский Край,1474670,46881.0,22024.0,4619.0,95729.48328267477,95375.78125,50.39290482573423
2023-07-01,Новосибирская Область,1912388,44264.0,10963.0,15445.0,104341.93472369507,127362.28769950783,73.02795824545235
2023-07-01,Воронежская Область,1306353,32905.0,16455.0,7147.0,89990.40614007035,99100.39392755137,84.02017719890947
2023-07-01,Республика Крым,959916,31441.0,10078.0,1274.0,127974.23509060091,177500.0,98.18417214026667
2023-07-01,Красноярский Край,1947329,30494.0,13905.0,6526.0,99393.93939393939,111878.00963081862,62.289173217292834
2023-07-01,Иркутская Область,1711569,30381.0,9857.0,5256.0,68750.0,130526.60970980143,62.7632420106935
2023-07-01,Челябинская Область,2760591,29661.0,11306.0,5517.0,68750.0,83333.33333333333,57.356805031088705
2023-07-01,Нижегородская Область,2343559,28533.0,13109.0,5379.0,102594.3396226415,134771.6091635921,72.47554153307887
2023-07-01,Калининградская Область,718159,27999.0,12750.0,5280.0,109416.43019956273,112375.0,67.00882188640405
2023-07-01,Белгородская Область,848192,25924.0,11266.0,1015.0,82432.43243243243,103719.08470197351,79.56862722152658
2023-07-01,Самарская Область,2458198,23826.0,9568.0,6263.0,85766.2521970695,92696.0448991131,57.64238972305384
2023-07-01,Пермский Край,1876611,23451.0,8122.0,7604.0,77030.95537397862,121077.50620347395,56.49676337033068
2023-07-01,Саратовская Область,1685167,22872.0,12622.0,2072.0,74666.66666666667,85000.0,49.489352100754076
2023-07-01,Ханты-Мансийский Автономный округ - Югра,1226530,22137.0,11412.0,3806.0,106872.93339631554,121538.25272044408,74.3653355877436
2023-07-01,Пензенская Область,823321,21806.0,5786.0,12145.0,81445.99303135888,83126.73703695435,76.23152002904598
2023-07-01,Приморский Край,1316921,21724.0,5672.0,11752.0,125632.22772906341,153264.9689326621,55.053342670804284
2023-07-01,Калужская Область,709882,21563.0,8736.0,1859.0,95176.79900744418,101148.18019908066,79.86215809554655
2023-07-01,Волгоградская Область,1822181,21020.0,8810.0,4525.0,79356.16320299418,89138.5,79.19682195887319
2023-07-01,Удмуртская Республика,984363,20805.0,4566.0,11181.0,72561.29351592145,88254.59916427659,62.73428295939532
2023-07-01,Владимирская Область,1055911,19636.0,7550.0,1611.0,72212.06581352833,74765.0,86.08769297152801
2023-07-01,Кемеровская Область,2164441,19070.0,9359.0,1979.0,84688.66434396185,93500.0,62.73277084361006
2023-07-01,Ярославская Область,992700,18068.0,7445.0,3100.0,80000.0,89453.83999855751,76.97788911399847
2023-07-01,Омская Область,1254738,16806.0,8535.0,2218.0,91351.35135135135,114630.73336195915,67.46691235704469
2023-07-01,Тульская Область,1108472,16756.0,6286.0,3194.0,83333.33333333333,95466.0085604015,72.7685786846272
2023-07-01,Оренбургская Область,1226234,16118.0,6934.0,1815.0,61654.13533834586,70754.03846262509,48.40768777988218
2023-07-01,Рязанская Область,721074,15345.0,4326.0,7234.0,81020.00283022414,95000.0,61.00024516355065
2023-07-01,Тверская Область,891955,13603.0,4931.0,1710.0,84606.98689956332,101831.74197411345,74.00441444625201
2023-07-01,Хабаровский Край,966748,13144.0,5917.0,2388.0,96385.5421686747,148876.5471278959,72.7007022239909
2023-07-01,Вологодская Область,789167,12511.0,4738.0,2551.0,75622.77580071174,87868.85245901639,65.55522567687986
2023-07-01,Республика Адыгея,156744,12301.0,5483.0,1319.0,90528.89095992545,107888.88888888889,54.44987232238031
2023-07-01,Алтайский Край,1263417,12085.0,5126.0,1455.0,87681.97528278173,96525.42372881356,60.356552952544725
2023-07-01,Ульяновская Область,795029,11832.0,5177.0,3236.0,73387.09677419355,86067.46002496261,77.07867161829542
2023-07-01,Костромская Область,424700,10785.0,5380.0,990.0,74500.0,81949.15254237287,81.7052745686055
2023-07-01,Севастополь,403482,10240.0,3435.0,793.0,154639.17525773196,190000.0,65.04524160713831
2023-07-01,Астраханская Область,637803,10210.0,2979.0,3955.0,73089.70099667774,112196.57930040108,53.165233401152925
2023-07-01,Брянская Область,728429,9986.0,4147.0,1617.0,73074.016563147,84007.79947681504,72.63046266731318
2023-07-01,Томская Область,725813,9801.0,6415.0,734.0,102803.73831775702,129666.66666666667,64.49217293707787
2023-07-01,Республика Саха (Якутия),479515,9452.0,4060.0,1445.0,125220.45855379189,136280.4028148544,62.942143995688205
2023-07-01,Смоленская Область,661285,9409.0,4001.0,1520.0,64734.006668841685,67580.50254572458,65.3723317530433
2023-07-01,Амурская Область,469391,8856.0,5489.0,780.0,135986.73300165837,136079.43288067335,72.53330954632241
2023-07-01,Архангельская Область,801550,8464.0,3568.0,2743.0,89333.33333333333,122777.78103903728,57.31188749522218
2023-07-01,Республика Хакасия,316440,8234.0,4631.0,447.0,87150.34965034964,105383.56164383562,63.578886817721155
2023-07-01,Сахалинская Область,356257,8101.0,4017.0,1145.0,142490.57125307125,157006.84817103724,118.08341190626582
2023-07-01,Липецкая Область,746476,7833.0,2912.0,1607.0,77529.41176470589,83992.8415191887,68.95644121653125
2023-07-01,Ивановская Область,807481,7646.0,4296.0,689.0,76000.0,79791.74311926606,54.120139973659896
2023-07-01,Чувашская Республика,732878,7480.0,3651.0,1269.0,87947.46026505684,96130.11731525985,63.68247675994036
2023-07-01,Республика Бурятия,514679,7387.0,2718.0,640.0,106976.74418604652,90476.19047619047,65.00927204454155
2023-07-01,Республика Коми,587250,7290.0,3714.0,702.0,76181.33126607703,95518.83106905129,85.18560794819211
2023-07-01,Забайкальский Край,502630,6659.0,3443.0,956.0,108785.08018327606,145916.66666666666,77.79744573650567
2023-07-01,Курганская Область,504832,6610.0,2079.0,1682.0,64883.72093023256,68245.62314599354,51.92241771168118
2023-07-01,Орловская Область,436548,6488.0,2590.0,1434.0,76052.99840137249,84995.3781512605,74.63970483810645
2023-07-01,Тамбовская Область,557380,6178.0,3368.0,312.0,81606.12244897959,69508.28163708208,83.20909520216416
2023-07-01,Кировская Область,803988,5597.0,2744.0,1031.0,79032.25806451614,92125.0,53.68768201013678
2023-07-01,Курская Область,639228,5185.0,2753.0,706.0,76020.83333333334,83875.0,64.07654760839758
2023-07-01,Новгородская Область,392919,4983.0,1424.0,404.0,77222.72003185982,85995.06330389253,64.12902889390493
2023-07-01,Республика Тыва,148358,4856.0,1935.0,53.0,135951.31845841784,130833.33333333334,49.528288810479914
2023-07-01,Псковская Область,417337,4767.0,1508.0,1453.0,73076.92307692308,70500.0,59.89413344692909
2023-07-01,Республика Северная Осетия - Алания,437686,4709.0,3052.0,7.0,78571.42857142857,72500.0,44.27697241583957
2023-07-01,Республика Марий Эл,337566,4002.0,1866.0,602.0,70341.43518518518,72321.42857142858,53.68872611191845
2023-07-01,Республика Мордовия,423162,3994.0,1690.0,1110.0,70999.91598353277,78000.0,77.67541330232704
2023-07-01,Кабардино-Балкарская Республика,453139,3869.0,2000.0,,74418.6046511628,,38.69067110086272
2023-07-01,Республика Алтай,62861,3860.0,423.0,,121493.15738025415,140000.0,92.78169003810291
2023-07-01,Республика Дагестан,1183905,3438.0,2446.0,46.0,98039.2156862745,119674.60127591707,43.969727916201165
2023-07-01,Республика Карелия,461463,3158.0,1237.0,266.0,91224.01847575058,101795.9461398785,49.67744446875513
2023-07-01,Ямало-Ненецкий Автономный округ,407821,3139.0,1967.0,361.0,134572.2662987237,200068.53068009866,60.50166921805572
2023-07-01,Мурманская Область,664906,2011.0,1630.0,99.0,82000.0,,57.600618056008166
2023-07-01,Республика Калмыкия,127616,1895.0,943.0,9.0,69552.44203963163,74001.82716049382,60.61346789754795
2023-07-01,Камчатский Край,241979,1521.0,760.0,115.0,139930.06993006993,182463.46968558425,51.32521852398992
2023-07-01,Карачаево-Черкесская Республика,184986,1378.0,598.0,,92401.33457573116,,31.248249974036177
2023-07-01,Еврейская Автономная область,84798,991.0,323.0,,75396.0244648318,,60.940928223730864
2023-07-01,Чеченская Республика,457184,961.0,559.0,,75862.06896551725,,69.84098854504961
2023-07-01,Республика Ингушетия,158019,523.0,248.0,,55892.44150434889,,48.50331508034259
2023-07-01,Магаданская Область,101790,491.0,398.0,,119540.22988505747,,68.94983439763256
2023-07-01,Чукотский Автономный округ,22718,109.0,106.0,,155836.55836558365,,20.785123727702544
2023-07-01,Ненецкий Автономный округ,21296,55.0,40.0,,91804.40771349863,,31.092664169991316
2023-08-01,Краснодарский Край,2617631,247475.0,81138.0,54406.0,129050.0,139714.2857142857,80.70673663680802
2023-08-01,Московская Область,4689685,107887.0,38066.0,28825.0,157270.0296735905,188261.8992241047,91.70181537709355
2023-08-01,Москва,11764783,105779.0,33642.0,53821.0,285526.3157894737,366904.92471940716,83.61664153177489
2023-08-01,Тюменская Область,813174,84428.0,28947.0,15500.0,110425.72463768115,119393.09030716661,112.62430935186886
2023-08-01,Санкт-Петербург,5418837,80600.0,36969.0,35099.0,194063.92197152748,244442.69005847952,91.8717655590063
2023-08-01,Ростовская Область,2826435,79263.0,34021.0,16325.0,100000.0,112730.0,45.09674173912258
2023-08-01,Ленинградская Область,974279,59751.0,14671.0,22082.0,138555.40653106326,150481.05241687046,87.33042624540305
2023-08-01,Свердловская Область,3507094,57391.0,18215.0,19729.0,96619.98955477217,122256.7904282162,65.2404776013265
2023-08-01,Республика Башкортостан,2419424,53329.0,18410.0,8464.0,77605.32150776053,108706.81629714355,66.57565611443306
2023-08-01,Ставропольский Край,1474670,46757.0,21531.0,4275.0,96573.20872274143,95303.9069376696,51.52383083234536
2023-08-01,Новосибирская Область,1912388,43414.0,12090.0,13862.0,104761.90476190476,139747.6792733734,73.41568957749871
2023-08-01,Республика Татарстан,2763196,42600.0,14786.0,9902.0,108305.08474576271,165790.0377376507,66.13567085217421
2023-08-01,Республика Крым,959916,31552.0,10019.0,1180.0,126811.59420289854,175527.02040854166,55.05877288962758
2023-08-01,Иркутская Область,1711569,31551.0,9532.0,5410.0,68292.68292682926,113450.0,65.31495666495603
2023-08-01,Воронежская Область,1306353,30434.0,15027.0,6420.0,95846.64536741214,103381.95434146457,78.49869237575336
2023-08-01,Челябинская Область,2760591,29847.0,10851.0,6182.0,72142.85714285714,87002.56833614776,53.95458740566645
2023-08-01,Нижегородская Область,2343559,28109.0,12569.0,5854.0,106235.56581986143,140764.16666666666,83.63888881350272
2023-08-01,Красноярский Край,1947329,27830.0,12966.0,4801.0,101814.06828465653,120400.0,59.46098715371037
2023-08-01,Калининградская Область,718159,26032.0,13028.0,3191.0,110780.98471986418,123033.33839560751,91.77085344938281
2023-08-01,Белгородская Область,848192,24319.0,10296.0,705.0,82539.68253968254,94500.0,86.31554736860564
2023-08-01,Самарская Область,2458198,22549.0,9128.0,5240.0,89743.58974358975,97340.75470769974,61.135875144404444
2023-08-01,Приморский Край,1316921,22337.0,5607.0,12555.0,125175.43859649124,156577.3352306238,65.25558607534413
2023-08-01,Пермский Край,1876611,22120.0,7694.0,6687.0,75630.25210084034,124233.33333333333,56.05652537770868
2023-08-01,Калужская Область,709882,21604.0,8692.0,1924.0,95505.61797752809,111225.38695683438,69.60938176251015
2023-08-01,Ханты-Мансийский Автономный округ - Югра,1226530,20501.0,10598.0,2866.0,109374.96875,123534.28243778614,84.30146417889375
2023-08-01,Пензенская Область,823321,20478.0,5074.0,11630.0,81025.64102564103,86000.0,80.70868698489542
2023-08-01,Волгоградская Область,1822181,20457.0,8350.0,4380.0,81993.5691318328,91993.78485156338,67.5036908780168
2023-08-01,Удмуртская Республика,984363,19976.0,4973.0,9900.0,72841.72661870504,92438.80402215205,66.48497179917028
2023-08-01,Саратовская Область,1685167,19621.0,10150.0,1651.0,76168.00973408628,85000.0,55.16498747902224
2023-08-01,Владимирская Область,1055911,18861.0,7087.0,1413.0,75221.2389380531,85711.11111111111,88.06169091219608
2023-08-01,Кемеровская Область,2164441,18160.0,8778.0,1661.0,85172.504957039,95059.00401227284,51.914558040612164
2023-08-01,Тульская Область,1108472,18075.0,6087.0,4379.0,85850.31394384551,100024.30776010551,73.38743680881451
2023-08-01,Ярославская Область,992700,16435.0,6824.0,2215.0,80934.20574336604,85264.8471600947,71.75792707917581
2023-08-01,Омская Область,1254738,15616.0,7793.0,1932.0,93055.55555555556,112036.60931608072,72.44192611482721
2023-08-01,Оренбургская Область,1226234,15154.0,6531.0,1411.0,62566.16553252097,64387.5,52.745365088135266
2023-08-01,Рязанская Область,721074,14740.0,4100.0,6937.0,83712.12903847876,92292.6197340489,66.16860696077808
2023-08-01,Тверская Область,891955,13948.0,4906.0,1697.0,84269.66292134831,106321.34697070875,63.198255565198245
2023-08-01,Хабаровский Край,966748,12929.0,5774.0,2316.0,99800.39920159681,145979.4979079498,71.97086339680874
2023-08-01,Республика Адыгея,156744,12529.0,5337.0,1394.0,92500.0,108167.51269035533,103.96391629751096
2023-08-01,Вологодская Область,789167,11905.0,4693.0,2157.0,78041.90629939798,92867.63962597927,64.76064664100062
2023-08-01,Алтайский Край,1263417,11230.0,4837.0,871.0,93000.0,113778.37837837837,55.426485995107235
2023-08-01,Ульяновская Область,795029,10968.0,4873.0,2592.0,73823.1444394279,85000.0,76.58969238267919
2023-08-01,Костромская Область,424700,10506.0,5111.0,801.0,79000.0,88870.96774193548,86.58807007096826
2023-08-01,Севастополь,403482,10146.0,3364.0,791.0,153975.47683923706,200000.0,127.61615114137801
2023-08-01,Брянская Область,728429,9869.0,4244.0,1428.0,73567.70833333333,79902.50337332672,69.994070333586
2023-08-01,Республика Саха (Якутия),479515,9622.0,4095.0,1517.0,128947.36842105263,136058.82352941178,59.35572658258638
2023-08-01,Томская Область,725813,9567.0,6465.0,516.0,105769.23076923077,128359.63760504202,81.44944669950021
2023-08-01,Астраханская Область,637803,9463.0,3083.0,2997.0,73000.0,112624.5956354198,52.38395076859769
2023-08-01,Сахалинская Область,356257,8672.0,3874.0,1867.0,141379.3103448276,167911.65572298312,81.43663517722406
2023-08-01,Смоленская Область,661285,8385.0,3553.0,1692.0,65325.78667205714,70932.45054253642,65.14782006118334
2023-08-01,Архангельская Область,801550,8154.0,3538.0,2417.0,91666.66666666667,129356.43564356436,70.91212736490586
2023-08-01,Республика Хакасия,316440,7709.0,4317.0,206.0,88937.09327548806,93169.18417499647,63.563360069011495
2023-08-01,Амурская Область,469391,7564.0,4604.0,430.0,132601.82109019317,139742.1535072915,90.68115716071343
2023-08-01,Липецкая Область,746476,7552.0,2745.0,1578.0,78571.42857142857,88260.86956521739,65.64198304440593
2023-08-01,Чувашская Республика,732878,7134.0,3299.0,1304.0,90028.24262053966,99370.1982622371,65.44314622562072
2023-08-01,Забайкальский Край,502630,7004.0,3573.0,1065.0,110453.64891518738,150104.1666666667,62.36489720420048
2023-08-01,Ивановская Область,807481,6974.0,3909.0,471.0,77931.62719633308,80000.0,69.44122230273011
2023-08-01,Республика Бурятия,514679,6789.0,2316.0,483.0,109448.08830587106,94375.75757575757,71.84026727750367
2023-08-01,Республика Коми,587250,6670.0,3616.0,188.0,78512.39669421487,114653.59651669327,74.53800742867693
2023-08-01,Орловская Область,436548,6519.0,2328.0,1757.0,77302.63157894737,81050.0,78.82150543366056
2023-08-01,Курганская Область,504832,6334.0,1939.0,1553.0,66318.54722939993,74231.99689433572,56.6976976967779
2023-08-01,Тамбовская Область,557380,5411.0,2783.0,328.0,81996.7845659164,86000.0,74.04080847285903
2023-08-01,Кировская Область,803988,5402.0,2760.0,773.0,81136.36363636363,95400.0,53.85819421125662
2023-08-01,Республика Тыва,148358,4866.0,1888.0,48.0,139059.3047034765,133500.0,66.3826713158514
2023-08-01,Курская Область,639228,4811.0,2570.0,458.0,76882.4427480916,85758.62068965517,68.8454974612079
2023-08-01,Псковская Область,417337,4693.0,1584.0,1354.0,78146.21832858627,72117.2482340555,78.1766533612546
2023-08-01,Новгородская Область,392919,4622.0,1308.0,342.0,77669.90291262136,86839.00213538585,63.15838790625073
2023-08-01,Республика Северная Осетия - Алания,437686,4349.0,2698.0,11.0,71017.27447216891,78062.5,55.67558844055475
2023-08-01,Республика Мордовия,423162,4172.0,1560.0,1337.0,73427.99188640974,82319.7014178482,57.51442197597202
2023-08-01,Республика Марий Эл,337566,4115.0,1873.0,610.0,72913.04347826086,78466.16125894716,55.67940517904121
2023-08-01,Кабардино-Балкарская Республика,453139,3944.0,2595.0,,78998.0732177264,,45.04275149967504
2023-08-01,Республика Алтай,62861,3858.0,409.0,1.0,127527.21617418352,,57.96349651108544
2023-08-01,Республика Дагестан,1183905,3181.0,2256.0,25.0,96296.29629629629,107627.1186440678,33.24593547040321
2023-08-01,Республика Карелия,461463,2952.0,1141.0,239.0,96061.81455633101,140000.0,42.96406437565057
2023-08-01,Ямало-Ненецкий Автономный округ,407821,2692.0,1829.0,76.0,134615.38461538462,,67.65934920172636
2023-08-01,Мурманская Область,664906,1884.0,1486.0,99.0,80618.63327674023,,68.48986103147232
2023-08-01,Камчатский Край,241979,1655.0,717.0,275.0,135774.05857740587,144062.7917050016,64.72646592713662
2023-08-01,Республика Калмыкия,127616,1560.0,762.0,6.0,75769.41287878787,77464.74121617185,89.16697646372491
2023-08-01,Карачаево-Черкесская Республика,184986,1472.0,678.0,,98684.21052631579,,24.0806048889703
2023-08-01,Еврейская Автономная область,84798,975.0,316.0,,73529.41176470589,,49.094792430937034
2023-08-01,Чеченская Республика,457184,786.0,448.0,,72234.76297968398,,44.03883206773669
2023-08-01,Магаданская Область,101790,492.0,394.0,,122897.56216394926,,64.73142632709562
2023-08-01,Республика Ингушетия,158019,468.0,217.0,,54217.37660581474,,368.23151625774307
2023-08-01,Чукотский Автономный округ,22718,107.0,98.0,,108333.33333333333,,68.62047012641975
2023-08-01,Ненецкий Автономный округ,21296,55.0,33.0,,107551.48741418765,,289.00426220680845
2023-09-01,Краснодарский Край,2617631,252009.0,84966.0,50260.0,133333.33333333334,141563.65052978924,78.42170380072038
2023-09-01,Московская Область,4689685,109707.0,37618.0,29251.0,160642.5702811245,192340.31106580334,82.93116167887541
2023-09-01,Москва,11764783,102959.0,33091.0,52061.0,294303.7974683544,370595.8553158639,83.92802013913384
2023-09-01,Тюменская Область,813174,81620.0,28646.0,13685.0,111111.11111111111,121533.44688841258,117.77661230086056
2023-09-01,Ростовская Область,2826435,78438.0,33783.0,14553.0,102325.58139534884,117755.72061049505,48.47939539030509
2023-09-01,Санкт-Петербург,5418837,74937.0,34063.0,32710.0,197309.41704035873,250675.75757575757,87.92946698740778
2023-09-01,Ленинградская Область,974279,58349.0,13789.0,21969.0,142827.868852459,155151.28205128206,86.55633570706587
2023-09-01,Свердловская Область,3507094,53729.0,17687.0,16246.0,99227.11200305811,126625.72484235498,61.275013941601564
2023-09-01,Республика Башкортостан,2419424,52137.0,16637.0,9419.0,80357.14285714286,130750.0,58.58510920003045
2023-09-01,Ставропольский Край,1474670,45144.0,20357.0,4343.0,98555.55555555556,96898.87264389425,49.46962627695457
2023-09-01,Новосибирская Область,1912388,42954.0,12249.0,13422.0,106068.97706345221,133605.66448801744,74.14747522999468
2023-09-01,Республика Татарстан,2763196,41190.0,13582.0,9740.0,114684.81036602668,173907.71419455984,63.29214790225282
2023-09-01,Республика Крым,959916,32399.0,10622.0,1091.0,135379.06137184115,170000.0,95.9633185066284
2023-09-01,Воронежская Область,1306353,31476.0,14711.0,7761.0,91666.66666666667,101520.83333333334,86.42641712038147
2023-09-01,Челябинская Область,2760591,28286.0,10215.0,5527.0,75856.73107718586,92625.30367939571,50.02036733197251
2023-09-01,Красноярский Край,1947329,26733.0,12629.0,4208.0,103813.55932203389,116992.01484224116,59.70306422214733
2023-09-01,Иркутская Область,1711569,26701.0,8122.0,4648.0,76761.27365543356,122032.79006547597,62.772158554903804
2023-09-01,Калининградская Область,718159,25842.0,12707.0,2970.0,113636.36363636363,128333.33333333333,73.65598980899493
2023-09-01,Нижегородская Область,2343559,25704.0,11617.0,4506.0,110666.66666666667,148425.87298202832,71.34391005370396
2023-09-01,Белгородская Область,848192,23377.0,9841.0,625.0,87356.32183908045,106361.11111111111,84.28733380054769
2023-09-01,Приморский Край,1316921,22545.0,5540.0,12702.0,125766.87116564417,160522.1583124568,73.02196336370005
2023-09-01,Пермский Край,1876611,21470.0,7556.0,6248.0,80032.67973856209,128000.0,53.41934913153704
2023-09-01,Калужская Область,709882,21141.0,8651.0,1748.0,97670.54263565892,111952.23302057158,57.81010443822343
2023-09-01,Самарская Область,2458198,20879.0,7826.0,5245.0,92641.81919798799,101405.74048630902,61.58647488443059
2023-09-01,Удмуртская Республика,984363,20002.0,4619.0,10487.0,74992.71137026239,91627.49140670046,53.081032129213106
2023-09-01,Ханты-Мансийский Автономный округ - Югра,1226530,19653.0,10367.0,2407.0,110849.05660377358,129858.60426688327,78.3115722200173
2023-09-01,Волгоградская Область,1822181,19565.0,7983.0,4040.0,84249.08424908425,94350.61153174141,71.53638227201024
2023-09-01,Пензенская Область,823321,19392.0,4690.0,10902.0,84180.44432963058,89224.64527011116,73.2819181050545
2023-09-01,Кемеровская Область,2164441,18754.0,8795.0,2151.0,89285.71428571429,112418.64406779662,66.2532269669421
2023-09-01,Владимирская Область,1055911,18474.0,6730.0,1559.0,78007.09219858155,89312.93181818182,84.83922412572653
2023-09-01,Тульская Область,1108472,17404.0,5816.0,3990.0,88964.00042553782,106106.15380074034,63.73934338085001
2023-09-01,Саратовская Область,1685167,17370.0,8395.0,1411.0,78030.9765263387,84528.11995683431,50.488448863501375
2023-09-01,Ярославская Область,992700,15898.0,6381.0,2470.0,84390.76077948524,95364.1975308642,81.06898760162258
2023-09-01,Рязанская Область,721074,14540.0,3900.0,6932.0,83968.63240145028,96529.44717444718,64.10495272388827
2023-09-01,Оренбургская Область,1226234,14273.0,6174.0,1072.0,64064.676183844014,73748.83807433677,53.43930339201283
2023-09-01,Омская Область,1254738,13742.0,6440.0,1660.0,95702.47933884297,114762.752628238,67.56982842375398
2023-09-01,Тверская Область,891955,13543.0,4733.0,1648.0,85319.47261663286,103201.69813198727,63.16138120161144
2023-09-01,Вологодская Область,789167,13361.0,4430.0,3878.0,80645.16129032258,90500.0,63.62855101548573
2023-09-01,Хабаровский Край,966748,12841.0,5300.0,2599.0,100548.44606946984,140555.6055646481,68.09822518431312
2023-09-01,Республика Адыгея,156744,12265.0,5046.0,1463.0,91222.1431958274,107811.10847308129,56.06339371278025
2023-09-01,Алтайский Край,1263417,11146.0,4620.0,864.0,93216.21621621621,112345.7507269363,59.94603969759457
2023-09-01,Ульяновская Область,795029,11037.0,4456.0,2986.0,74234.61418306778,85800.25233914207,86.81084439714898
2023-09-01,Костромская Область,424700,10209.0,4658.0,1066.0,80128.20512820513,88166.10169491525,73.58906501441065
2023-09-01,Севастополь,403482,10155.0,3246.0,897.0,156626.5060240964,189416.75415664076,78.34211885916694
2023-09-01,Брянская Область,728429,9804.0,4121.0,1651.0,75739.83828671329,87798.89361925787,77.32679520443074
2023-09-01,Астраханская Область,637803,9452.0,3004.0,3003.0,74627.15422006187,121464.21996208267,64.15028010490117
2023-09-01,Республика Саха (Якутия),479515,8787.0,3877.0,978.0,129740.35634586093,139756.02409638555,52.15901656084468
2023-09-01,Сахалинская Область,356257,8586.0,3738.0,1900.0,140675.37448815632,179375.0,127.9707194784506
2023-09-01,Томская Область,725813,8483.0,5115.0,853.0,107569.3913929208,127000.0,60.41740906581694
2023-09-01,Смоленская Область,661285,8397.0,3416.0,1747.0,68264.8401826484,65072.07458841978,62.57596290327098
2023-09-01,Архангельская Область,801550,7879.0,3459.0,2277.0,92879.25696594427,148689.4889781007,76.64549452034151
